lat,lon
37.85707,-122.49757
37.85712,-122.49772
37.85718,-122.49787
37.85724,-122.49802
37.85730,-122.49817
37.85737,-122.49831
37.85744,-122.49844
37.85751,-122.49858
37.85760,-122.49871
37.85768,-122.49883
37.85777,-122.49895
37.85786,-122.49908
37.85796,-122.49918
37.85806,-122.49929
37.85816,-122.49940
37.85826,-122.49949
37.85901,-122.50017
37.85922,-122.50036
37.85933,-122.50046
37.85943,-122.50057
37.85953,-122.50068
37.85963,-122.50078
37.85972,-122.50089
37.85981,-122.50101
37.85990,-122.50113
37.85999,-122.50125
37.86008,-122.50137
37.86017,-122.50150
37.86025,-122.50163
37.86033,-122.50176
37.86040,-122.50189
37.86048,-122.50203
37.86055,-122.50216
37.86062,-122.50231
37.86069,-122.50244
37.86076,-122.50259
37.86082,-122.50273
37.86117,-122.50349
37.86123,-122.50363
37.86130,-122.50377
37.86136,-122.50391
37.86142,-122.50401
37.86147,-122.50412
37.86155,-122.50426
37.86163,-122.50439
37.86171,-122.50452
37.86179,-122.50464
37.86188,-122.50477
37.86197,-122.50489
37.86205,-122.50501
37.86215,-122.50513
37.86224,-122.50524
37.86234,-122.50535
37.86244,-122.50546
37.86254,-122.50557
37.86264,-122.50567
37.86275,-122.50577
37.86286,-122.50586
37.86297,-122.50595
37.86308,-122.50604
37.86319,-122.50612
37.86330,-122.50621
37.86342,-122.50628
37.86353,-122.50636
37.86366,-122.50643
37.86378,-122.50650
37.86389,-122.50656
37.86402,-122.50661
37.86414,-122.50667
37.86426,-122.50672
37.86439,-122.50677
37.86452,-122.50681
37.86464,-122.50685
37.86477,-122.50689
37.86490,-122.50692
37.86503,-122.50695
37.86516,-122.50697
37.86529,-122.50699
37.86542,-122.50701
37.86555,-122.50702
37.86568,-122.50703
37.86581,-122.50704
37.86594,-122.50705
37.86608,-122.50705
37.86621,-122.50706
37.86634,-122.50706
37.87027,-122.50709
37.87080,-122.50709
37.87093,-122.50709
37.87106,-122.50710
37.87119,-122.50710
37.87132,-122.50711
37.87146,-122.50713
37.87159,-122.50715
37.87171,-122.50717
37.87184,-122.50719
37.87197,-122.50722
37.87209,-122.50725
37.87222,-122.50729
37.87235,-122.50733
37.87247,-122.50737
37.87259,-122.50742
37.87271,-122.50747
37.87284,-122.50752
37.87295,-122.50758
37.87307,-122.50764
37.87319,-122.50771
37.87331,-122.50777
37.87342,-122.50784
37.87354,-122.50792
37.87365,-122.50800
37.87376,-122.50808
37.87387,-122.50816
37.87398,-122.50825
37.87409,-122.50834
37.87419,-122.50844
37.87429,-122.50853
37.87439,-122.50863
37.87450,-122.50873
37.87459,-122.50884
37.87469,-122.50895
37.87478,-122.50906
37.87488,-122.50917
37.87497,-122.50929
37.87506,-122.50940
37.87515,-122.50952
37.87551,-122.50998
37.87641,-122.51115
37.87680,-122.51154
37.87690,-122.51166
37.87699,-122.51178
37.87713,-122.51196
37.87773,-122.51274
37.87799,-122.51309
37.87812,-122.51325
37.87838,-122.51360
37.87860,-122.51390
37.87865,-122.51396
37.87870,-122.51401
37.87874,-122.51406
37.87881,-122.51414
37.87886,-122.51421
37.87893,-122.51429
37.87903,-122.51445
37.87949,-122.51507
37.87973,-122.51539
37.87980,-122.51549
37.87986,-122.51558
