lon,lat
-124.1407170,41.7247020
-124.1408880,41.7248250
-124.1410890,41.7250350
-124.1411630,41.7251320
-124.1414030,41.7255400
-124.1419160,41.7265560
-124.1420750,41.7268970
-124.1423550,41.7275750
-124.1424840,41.7278330
-124.1429380,41.7286090
-124.1430650,41.7288030
-124.1433450,41.7291180
-124.1434880,41.7293340
-124.1439520,41.7298430
-124.1444540,41.7303240
-124.1451750,41.7309450
-124.1465000,41.7320880
-124.1471540,41.7326110
-124.1477740,41.7330420
-124.1480130,41.7331950
-124.1484440,41.7334500
-124.1487700,41.7336150
-124.1496620,41.7340190
-124.1497880,41.7340830
-124.1505610,41.7344530
-124.1539390,41.7360690
-124.1541030,41.7361470
-124.1541820,41.7361840
-124.1557510,41.7369150
-124.1614310,41.7396500
-124.1625300,41.7401650
-124.1633430,41.7405600
-124.1641470,41.7409510
-124.1650740,41.7413860
-124.1654770,41.7415750
-124.1660830,41.7418590
-124.1663140,41.7419670
-124.1689470,41.7432130
-124.1696520,41.7435210
-124.1703750,41.7438120
-124.1708680,41.7439850
-124.1717830,41.7442830
-124.1730420,41.7446810
-124.1738720,41.7449380
-124.1750260,41.7453350
-124.1755040,41.7455290
-124.1756690,41.7456170
-124.1759200,41.7457450
-124.1761600,41.7458790
-124.1765950,41.7461750
-124.1768880,41.7463660
-124.1771540,41.7465590
-124.1773520,41.7466990
-124.1778860,41.7470970
-124.1786260,41.7476460
-124.1789310,41.7478760
-124.1792640,41.7481260
-124.1793390,41.7481830
-124.1799060,41.7486010
-124.1802770,41.7488760
-124.1804790,41.7490250
-124.1808110,41.7492700
-124.1810710,41.7494630
-124.1816420,41.7498840
-124.1820490,41.7501850
-124.1824090,41.7504470
-124.1826250,41.7506040
-124.1828180,41.7507480
-124.1832480,41.7510570
-124.1835980,41.7513160
-124.1840210,41.7516230
-124.1841830,41.7517400
-124.1843860,41.7518870
-124.1846200,41.7520080
-124.1847920,41.7520660
-124.1849770,41.7521120
-124.1855370,41.7522180
-124.1870360,41.7525350
-124.1874060,41.7526140
-124.1876040,41.7526550
-124.1877920,41.7526970
-124.1880670,41.7527570
-124.1883520,41.7528200
-124.1890310,41.7529690
-124.1891770,41.7530010
-124.1900050,41.7531830
-124.1901520,41.7532150
-124.1903060,41.7532290
-124.1904750,41.7532440
-124.1906470,41.7532250
-124.1907840,41.7531930
-124.1908410,41.7531790
-124.1910330,41.7531280
-124.1912240,41.7531060
-124.1912950,41.7530810
-124.1913780,41.7530620
-124.1914490,41.7530460
-124.1916000,41.7530400
-124.1917460,41.7530600
-124.1918740,41.7531040
-124.1919130,41.7531170
-124.1920610,41.7531980
-124.1921270,41.7532550
-124.1923710,41.7535070
-124.1927570,41.7539050
-124.1933810,41.7545870
-124.1940270,41.7552540
-124.1946590,41.7559300
-124.1951920,41.7564790
-124.1953090,41.7566000
-124.1953950,41.7565540
-124.1956210,41.7564350
-124.1961140,41.7561730
-124.1962080,41.7561230
-124.1959650,41.7558700
-124.1958210,41.7557210
-124.1957110,41.7556060
-124.1955580,41.7554480
-124.1953270,41.7552030
-124.1950870,41.7549500
-124.1949190,41.7547720
-124.1943750,41.7550660
-124.1940270,41.7552540
-124.1946590,41.7559300
-124.1951920,41.7564790
-124.1953090,41.7566000
-124.1955860,41.7568980
-124.1957840,41.7571120
-124.1959170,41.7572540
-124.1965250,41.7578730
-124.1971370,41.7584980
-124.1972270,41.7585900
-124.1974590,41.7588760
-124.1974870,41.7589170
-124.1975350,41.7589900
-124.1976810,41.7592920
-124.1977290,41.7593770
-124.1977670,41.7595460
-124.1977910,41.7596770
-124.1976120,41.7611780
-124.1975350,41.7615270
-124.1974390,41.7618670
-124.1972770,41.7623010
-124.1972100,41.7624810
-124.1971720,41.7625870
-124.1970260,41.7628570
-124.1968750,41.7631370
-124.1968640,41.7633060
-124.1967500,41.7634840
-124.1966210,41.7636820
-124.1965220,41.7638530
-124.1964920,41.7639040
-124.1963000,41.7641410
-124.1961380,41.7643400
-124.1959220,41.7645940
-124.1957300,41.7648210
-124.1954860,41.7651080
-124.1952620,41.7653130
-124.1950840,41.7654920
-124.1942690,41.7661380
-124.1939860,41.7663560
-124.1937950,41.7664930
-124.1937030,41.7665470
-124.1931530,41.7669190
-124.1926380,41.7672520
-124.1925520,41.7673160
-124.1924580,41.7673870
-124.1922520,41.7675080
-124.1920090,41.7676820
-124.1913590,41.7681490
-124.1910060,41.7683860
-124.1906440,41.7685590
-124.1902370,41.7688400
-124.1898840,41.7690920
-124.1894430,41.7694090
-124.1890910,41.7696760
-124.1889810,41.7697800
-124.1888580,41.7699110
-124.1887510,41.7700250
-124.1886390,41.7701520
-124.1885320,41.7702690
-124.1884330,41.7703830
-124.1883270,41.7705320
-124.1881350,41.7707770
-124.1878290,41.7713630
-124.1877180,41.7716290
-124.1874810,41.7721560
-124.1869280,41.7733660
-124.1868040,41.7736250
-124.1864380,41.7742340
-124.1862340,41.7745280
-124.1860370,41.7747810
-124.1858390,41.7750130
-124.1856800,41.7751880
-124.1854120,41.7754930
-124.1850430,41.7758390
-124.1847420,41.7760880
-124.1842530,41.7764720
-124.1838840,41.7767350
-124.1837110,41.7768550
-124.1835320,41.7769780
-124.1823400,41.7778130
-124.1820610,41.7780020
-124.1699850,41.7861670
-124.1653260,41.7893220
-124.1585670,41.7939140
-124.1536860,41.7972290
-124.1526620,41.7979440
-124.1522040,41.7983030
-124.1516060,41.7988140
-124.1511710,41.7992150
-124.1507720,41.7996410
-124.1505230,41.7999290
-124.1498860,41.8007100
-124.1496600,41.8010000
-124.1493830,41.8013890
-124.1489220,41.8021530
-124.1487610,41.8024520
-124.1486150,41.8027370
-124.1483730,41.8032400
-124.1481670,41.8037330
-124.1479510,41.8044300
-124.1477490,41.8051250
-124.1476370,41.8057580
-124.1475510,41.8062740
-124.1475280,41.8064630
-124.1474050,41.8073520
-124.1473510,41.8077630
-124.1473300,41.8079380
-124.1473290,41.8079530
-124.1471990,41.8090520
-124.1469060,41.8111590
-124.1468550,41.8114790
-124.1467430,41.8122270
-124.1456180,41.8211940
-124.1450690,41.8261460
-124.1449150,41.8277900
-124.1447860,41.8292160
-124.1445630,41.8307700
-124.1436620,41.8401070
-124.1428900,41.8477170
-124.1426630,41.8502570
-124.1425860,41.8512150
-124.1425720,41.8513860
-124.1424930,41.8523550
-124.1423770,41.8539690
-124.1422650,41.8547610
-124.1420880,41.8563780
-124.1419650,41.8573920
-124.1418850,41.8580530
-124.1418080,41.8585010
-124.1417130,41.8590510
-124.1416190,41.8596710
-124.1415330,41.8601440
-124.1411100,41.8619870
-124.1410550,41.8622330
-124.1406470,41.8642170
-124.1405430,41.8646410
-124.1403230,41.8656400
-124.1401340,41.8664150
-124.1397050,41.8682300
-124.1394670,41.8693430
-124.1394260,41.8695820
-124.1393800,41.8697840
-124.1393220,41.8700340
-124.1392630,41.8703010
-124.1391430,41.8708050
-124.1390970,41.8710410
-124.1390400,41.8712760
-124.1389430,41.8717010
-124.1387450,41.8725940
-124.1384670,41.8738130
-124.1382820,41.8745920
-124.1382210,41.8748750
-124.1381510,41.8751860
-124.1378180,41.8767830
-124.1375160,41.8778610
-124.1368980,41.8806800
-124.1368300,41.8809420
-124.1367780,41.8812100
-124.1367350,41.8815360
-124.1367100,41.8820280
-124.1366840,41.8837600
-124.1366840,41.8865900
-124.1366580,41.8919510
-124.1366490,41.8951590
-124.1366410,41.8989410
-124.1366070,41.9053930
-124.1365810,41.9133450
-124.1365640,41.9149680
-124.1365600,41.9158310
-124.1365550,41.9171520
-124.1365380,41.9185630
-124.1365460,41.9188510
-124.1365380,41.9191380
-124.1365380,41.9193490
-124.1365550,41.9196940
-124.1366240,41.9200770
-124.1367010,41.9204090
-124.1368300,41.9207480
-124.1369760,41.9210920
-124.1372500,41.9215840
-124.1374130,41.9218270
-124.1376110,41.9220890
-124.1378250,41.9223310
-124.1383060,41.9228740
-124.1387000,41.9232870
-124.1406480,41.9254580
-124.1416280,41.9265480
-124.1424510,41.9274700
-124.1428440,41.9278990
-124.1430630,41.9281210
-124.1431890,41.9282300
-124.1434460,41.9284590
-124.1437350,41.9287110
-124.1440300,41.9289410
-124.1442850,41.9291170
-124.1446820,41.9293790
-124.1450860,41.9296220
-124.1454630,41.9298200
-124.1456350,41.9299030
-124.1459090,41.9300180
-124.1463210,41.9302090
-124.1464190,41.9302490
-124.1467590,41.9303880
-124.1471280,41.9305220
-124.1476260,41.9306690
-124.1482780,41.9308350
-124.1488620,41.9309560
-124.1494800,41.9310580
-124.1508790,41.9313010
-124.1522610,41.9315560
-124.1534110,41.9317740
-124.1557630,41.9322010
-124.1640500,41.9337090
-124.1654870,41.9339700
-124.1666380,41.9341810
-124.1675730,41.9343530
-124.1680110,41.9344360
-124.1686200,41.9345640
-124.1694700,41.9347490
-124.1702420,41.9349470
-124.1709630,41.9351640
-124.1718390,41.9354450
-124.1730230,41.9358920
-124.1740530,41.9363260
-124.1752010,41.9368280
-124.1753370,41.9368950
-124.1754970,41.9369580
-124.1791700,41.9385800
-124.1838860,41.9406420
-124.1867220,41.9418870
-124.1874000,41.9421870
-124.1881470,41.9425060
-124.1886620,41.9427490
-124.1892710,41.9430550
-124.1900350,41.9434580
-124.1904730,41.9437130
-124.1909620,41.9440130
-124.1915030,41.9443700
-124.1927660,41.9451730
-124.1937940,41.9458260
-124.1955370,41.9469430
-124.1969710,41.9478770
-124.1970470,41.9479260
-124.1976480,41.9483220
-124.1991760,41.9493240
-124.2016740,41.9509460
-124.2027290,41.9516290
-124.2030300,41.9518270
-124.2033040,41.9520370
-124.2035020,41.9522220
-124.2036990,41.9524460
-124.2039310,41.9527200
-124.2041630,41.9530390
-124.2044030,41.9534860
-124.2045490,41.9539200
-124.2046180,41.9541880
-124.2046860,41.9545200
-124.2047040,41.9548650
-124.2046950,41.9551780
-124.2046860,41.9553440
-124.2046520,41.9555420
-124.2046350,41.9556440
-124.2046010,41.9557900
-124.2043340,41.9567290
-124.2042660,41.9569590
-124.2037420,41.9587780
-124.2036120,41.9592680
-124.2035500,41.9595040
-124.2035410,41.9595210
-124.2033610,41.9603380
-124.2031680,41.9611550
-124.2030810,41.9614410
-124.2030230,41.9616130
-124.2028470,41.9621980
-124.2027440,41.9626980
-124.2027150,41.9629330
-124.2026870,41.9631670
-124.2026530,41.9636280
-124.2026270,41.9640960
-124.2026370,41.9653550
-124.2026530,41.9658080
-124.2026730,41.9663670
-124.2026830,41.9667470
-124.2026860,41.9668480
-124.2027150,41.9676640
-124.2027370,41.9682570
-124.2027580,41.9690020
-124.2027820,41.9696990
-124.2028800,41.9721560
-124.2028910,41.9724460
-124.2029320,41.9734700
-124.2029620,41.9742120
-124.2029790,41.9746230
-124.2030050,41.9750700
-124.2030310,41.9755200
-124.2030450,41.9757550
-124.2030630,41.9760730
-124.2031060,41.9768020
-124.2031240,41.9771170
-124.2031290,41.9771880
-124.2031670,41.9787970
-124.2033500,41.9812010
-124.2033470,41.9820030
-124.2033390,41.9824760
-124.2033610,41.9835970
-124.2033860,41.9837660
-124.2034870,41.9841120
-124.2036550,41.9844850
-124.2038060,41.9847550
-124.2039270,41.9849320
-124.2048070,41.9861280
-124.2052180,41.9866890
-124.2059570,41.9876780
-124.2063340,41.9881750
-124.2066430,41.9885710
-124.2069780,41.9890560
-124.2072980,41.9894710
-124.2073730,41.9897190
-124.2075530,41.9901400
-124.2076820,41.9905930
-124.2077420,41.9908420
-124.2077930,41.9910970
-124.2078280,41.9915060
-124.2078880,41.9923090
-124.2078790,41.9924820
-124.2079260,41.9931950
-124.2079290,41.9932330
-124.2079320,41.9933030
-124.2080170,41.9946050
-124.2080380,41.9949240
-124.2080710,41.9953870
-124.2080790,41.9954910
-124.2081110,41.9960250
-124.2081240,41.9962570
-124.2081830,41.9974220
-124.2082230,41.9981230
-124.2082660,41.9984070
-124.2083050,41.9987130
-124.2083480,41.9990570
-124.2083920,41.9994470
-124.2084200,41.9996950
-124.2084430,41.9998920
-124.2084870,42.0002170
-124.2085050,42.0003520
-124.2085410,42.0006110
-124.2085700,42.0007530
-124.2086720,42.0012370
-124.2087750,42.0016720
-124.2089300,42.0022240
-124.2090880,42.0027310
-124.2092600,42.0032110
-124.2094650,42.0037280
-124.2096720,42.0042200
-124.2098860,42.0046830
-124.2100190,42.0049680
-124.2105030,42.0058850
-124.2107090,42.0062730
-124.2110010,42.0067450
-124.2112840,42.0072040
-124.2117220,42.0078230
-124.2119790,42.0081540
-124.2122550,42.0084670
-124.2133330,42.0096530
-124.2139280,42.0103580
-124.2146550,42.0112120
-124.2150210,42.0116560
-124.2151980,42.0118850
-124.2165990,42.0134760
-124.2173190,42.0143040
-124.2185620,42.0157180
-124.2192490,42.0164830
-124.2200040,42.0172420
-124.2209520,42.0180930
-124.2215170,42.0185590
-124.2219640,42.0189220
-124.2234240,42.0201160
-124.2243940,42.0209090
-124.2261950,42.0224290
-124.2277980,42.0237540
-124.2280960,42.0239990
-124.2284420,42.0242990
-124.2296860,42.0253460
-124.2303250,42.0258610
-124.2305180,42.0260170
-124.2336980,42.0286530
-124.2342620,42.0291160
-124.2349740,42.0296830
-124.2359130,42.0304670
-124.2364680,42.0309170
-124.2373870,42.0317320
-124.2399710,42.0338670
-124.2403790,42.0342060
-124.2408710,42.0346140
-124.2411490,42.0348390
-124.2412670,42.0349440
-124.2415930,42.0352060
-124.2422110,42.0357350
-124.2426490,42.0360920
-124.2427780,42.0361870
-124.2429060,42.0363020
-124.2433360,42.0366490
-124.2439670,42.0371800
-124.2445350,42.0376590
-124.2461030,42.0389640
-124.2465120,42.0392940
-124.2470850,42.0397520
-124.2472320,42.0398980
-124.2494220,42.0417200
-124.2497100,42.0419600
-124.2502300,42.0423920
-124.2504660,42.0425890
-124.2506620,42.0427530
-124.2510490,42.0430740
-124.2514000,42.0433670
-124.2523480,42.0441680
-124.2530170,42.0447100
-124.2540280,42.0455710
-124.2543930,42.0458820
-124.2545970,42.0460490
-124.2548610,42.0462610
-124.2549640,42.0463460
-124.2566390,42.0477370
-124.2569580,42.0480010
-124.2574770,42.0484330
-124.2579700,42.0488290
-124.2582470,42.0490620
-124.2589760,42.0496760
-124.2600200,42.0505360
-124.2605090,42.0509420
-124.2615270,42.0517860
-124.2622720,42.0524080
-124.2630450,42.0530470
-124.2634150,42.0533580
-124.2637450,42.0536130
-124.2639970,42.0537860
-124.2641130,42.0538630
-124.2642600,42.0539630
-124.2645230,42.0541120
-124.2647130,42.0542140
-124.2649730,42.0543360
-124.2654320,42.0545040
-124.2655540,42.0545860
-124.2661570,42.0547220
-124.2665410,42.0547800
-124.2669150,42.0548250
-124.2671080,42.0548060
-124.2678810,42.0548610
-124.2684690,42.0549030
-124.2691900,42.0549530
-124.2703040,42.0550150
-124.2704130,42.0550210
-124.2712020,42.0550560
-124.2714620,42.0550620
-124.2716920,42.0550600
-124.2719790,42.0550560
-124.2723760,42.0550450
-124.2727360,42.0550170
-124.2728230,42.0550060
-124.2731760,42.0549610
-124.2733650,42.0549270
-124.2738050,42.0548370
-124.2741920,42.0547480
-124.2743180,42.0547220
-124.2750160,42.0545100
-124.2761900,42.0541500
-124.2767930,42.0539660
-124.2773630,42.0537930
-124.2782690,42.0535190
-124.2796800,42.0530880
-124.2797960,42.0530530
-124.2811280,42.0526480
-124.2811940,42.0526270
-124.2817010,42.0524780
-124.2820940,42.0523860
-124.2821930,42.0523620
-124.2825560,42.0523120
-124.2827500,42.0522960
-124.2830020,42.0522910
-124.2834380,42.0522960
-124.2836580,42.0523190
-124.2839230,42.0523640
-124.2841940,42.0524180
-124.2843800,42.0524740
-124.2845970,42.0525440
-124.2847250,42.0525940
-124.2847970,42.0526220
-124.2849790,42.0527020
-124.2854080,42.0529200
-124.2856390,42.0530460
-124.2857720,42.0531170
-124.2863090,42.0534210
-124.2865440,42.0535540
-124.2867020,42.0536430
-124.2871230,42.0538740
-124.2871610,42.0538940
-124.2874830,42.0540590
-124.2877980,42.0542190
-124.2881510,42.0543800
-124.2886920,42.0545950
-124.2891920,42.0547680
-124.2897930,42.0549500
-124.2903200,42.0550830
-124.2913440,42.0553230
