lat,lng,field
38.03282,-122.80261,
38.03281,-122.80263,
38.03280,-122.80264,
38.03278,-122.80265,
38.03277,-122.80266,
38.03276,-122.80266,
38.03274,-122.80267,
38.03273,-122.80268,
38.03271,-122.80269,
38.03270,-122.80269,
38.03268,-122.80270,
38.03267,-122.80270,
38.03265,-122.80271,
38.03263,-122.80271,
38.03261,-122.80271,
38.03261,-122.80271,
38.03260,-122.80271,
38.03258,-122.80272,
38.03257,-122.80272,
38.03254,-122.80272,
38.03254,-122.80272,
38.03253,-122.80272,
38.03251,-122.80272,
38.03249,-122.80272,
38.03248,-122.80272,
38.03247,-122.80272,
38.03244,-122.80271,
38.03243,-122.80271,
38.03242,-122.80271,
38.03240,-122.80270,
38.03238,-122.80269,
38.03237,-122.80269,
38.03236,-122.80269,
38.03235,-122.80269,
38.03234,-122.80268,
38.03233,-122.80264,
38.03233,-122.80263,
38.03233,-122.80262,
38.03232,-122.80260,
38.03231,-122.80256,
38.03230,-122.80254,
38.03230,-122.80252,
38.03229,-122.80251,
38.03229,-122.80248,
38.03227,-122.80244,
38.03227,-122.80243,
38.03226,-122.80241,
38.03225,-122.80239,
38.03224,-122.80236,
38.03224,-122.80234,
38.03221,-122.80230,
38.03220,-122.80228,
38.03217,-122.80226,
38.03216,-122.80226,
38.03213,-122.80225,
38.03211,-122.80224,
38.03210,-122.80224,
38.03209,-122.80224,
38.03206,-122.80224,
38.03205,-122.80224,
38.03202,-122.80225,
38.03201,-122.80225,
38.03200,-122.80226,
38.03198,-122.80226,
38.03197,-122.80227,
38.03195,-122.80228,
38.03194,-122.80229,
38.03192,-122.80230,
38.03191,-122.80231,
38.03190,-122.80231,
38.03188,-122.80233,
38.03186,-122.80234,
38.03184,-122.80234,
38.03183,-122.80235,
38.03180,-122.80236,
38.03179,-122.80237,
38.03178,-122.80237,
38.03177,-122.80238,
38.03176,-122.80239,
38.03173,-122.80239,
38.03172,-122.80240,
38.03170,-122.80240,
38.03169,-122.80240,
38.03167,-122.80240,
38.03165,-122.80241,
38.03163,-122.80241,
38.03162,-122.80241,
38.03160,-122.80241,
38.03159,-122.80241,
38.03157,-122.80242,
38.03156,-122.80242,
38.03154,-122.80242,
38.03152,-122.80242,
38.03151,-122.80242,
38.03149,-122.80243,
38.03148,-122.80243,
38.03144,-122.80244,
38.03144,-122.80244,
38.03142,-122.80245,
38.03140,-122.80245,
38.03137,-122.80248,
38.03135,-122.80249,
38.03134,-122.80250,
38.03133,-122.80251,
38.03132,-122.80252,
38.03131,-122.80253,
38.03130,-122.80254,
38.03129,-122.80255,
38.03127,-122.80255,
38.03126,-122.80255,
38.03125,-122.80256,
38.03124,-122.80255,
38.03123,-122.80255,
38.03122,-122.80254,
38.03121,-122.80254,
38.03120,-122.80254,
38.03119,-122.80254,
38.03118,-122.80254,
38.03117,-122.80254,
38.03115,-122.80254,
38.03115,-122.80254,
38.03114,-122.80254,
38.03113,-122.80255,
38.03112,-122.80255,
38.03111,-122.80255,
38.03110,-122.80256,
38.03108,-122.80257,
38.03106,-122.80258,
38.03105,-122.80258,
38.03101,-122.80259,
38.03100,-122.80259,
38.03097,-122.80259,
38.03096,-122.80259,
38.03094,-122.80259,
38.03093,-122.80258,
38.03091,-122.80258,
38.03089,-122.80257,
38.03088,-122.80257,
38.03086,-122.80256,
38.03084,-122.80255,
38.03082,-122.80254,
38.03081,-122.80253,
38.03079,-122.80252,
38.03076,-122.80251,
38.03075,-122.80251,
38.03074,-122.80251,
38.03072,-122.80251,
38.03071,-122.80251,
38.03069,-122.80251,
38.03066,-122.80251,
38.03065,-122.80251,
38.03064,-122.80252,
38.03063,-122.80253,
38.03061,-122.80253,
38.03059,-122.80254,
38.03058,-122.80254,
38.03057,-122.80254,
38.03055,-122.80254,
38.03054,-122.80254,
38.03053,-122.80254,
38.03051,-122.80253,
38.03050,-122.80253,
38.03048,-122.80252,
38.03047,-122.80252,
38.03045,-122.80252,
38.03043,-122.80251,
38.03042,-122.80251,
38.03040,-122.80250,
38.03039,-122.80250,
38.03037,-122.80250,
38.03035,-122.80250,
38.03034,-122.80250,
38.03032,-122.80250,
38.03030,-122.80250,
38.03028,-122.80250,
38.03027,-122.80251,
38.03025,-122.80251,
38.03024,-122.80252,
38.03021,-122.80253,
38.03020,-122.80254,
38.03019,-122.80255,
38.03016,-122.80257,
38.03015,-122.80258,
38.03014,-122.80259,
38.03013,-122.80260,
38.03012,-122.80261,
38.03011,-122.80263,
38.03009,-122.80265,
38.03008,-122.80266,
38.03007,-122.80268,
38.03007,-122.80269,
38.03006,-122.80270,
38.03005,-122.80271,
38.03004,-122.80272,
38.03003,-122.80274,
38.03002,-122.80275,
38.03001,-122.80276,
38.03000,-122.80277,
38.02998,-122.80279,
38.02997,-122.80280,
38.02996,-122.80280,
38.02995,-122.80281,
38.02993,-122.80282,
38.02991,-122.80284,
38.02989,-122.80285,
38.02988,-122.80286,
38.02987,-122.80288,
38.02986,-122.80289,
38.02984,-122.80290,
38.02983,-122.80291,
38.02982,-122.80293,
38.02981,-122.80294,
38.02979,-122.80295,
38.02979,-122.80296,
38.02977,-122.80297,
38.02976,-122.80298,
38.02975,-122.80299,
38.02974,-122.80299,
38.02973,-122.80300,
38.02971,-122.80301,
38.02970,-122.80301,
38.02967,-122.80302,
38.02966,-122.80303,
38.02964,-122.80303,
38.02961,-122.80304,
38.02960,-122.80304,
38.02958,-122.80304,
38.02957,-122.80304,
38.02953,-122.80303,
38.02952,-122.80303,
38.02951,-122.80302,
38.02949,-122.80302,
38.02947,-122.80301,
38.02946,-122.80301,
38.02945,-122.80300,
38.02943,-122.80300,
38.02942,-122.80299,
38.02940,-122.80300,
38.02939,-122.80300,
38.02936,-122.80299,
38.02935,-122.80299,
38.02934,-122.80299,
38.02932,-122.80299,
38.02930,-122.80300,
38.02929,-122.80300,
38.02928,-122.80300,
38.02926,-122.80301,
38.02925,-122.80301,
38.02922,-122.80302,
38.02921,-122.80303,
38.02919,-122.80303,
38.02918,-122.80304,
38.02916,-122.80304,
38.02915,-122.80304,
38.02913,-122.80304,
38.02911,-122.80304,
38.02909,-122.80303,
38.02908,-122.80303,
38.02906,-122.80302,
38.02904,-122.80301,
38.02902,-122.80299,
38.02901,-122.80299,
38.02900,-122.80298,
38.02898,-122.80296,
38.02896,-122.80296,
38.02895,-122.80296,
38.02893,-122.80296,
38.02892,-122.80298,
38.02891,-122.80300,
38.02891,-122.80301,
38.02890,-122.80303,
38.02890,-122.80305,
38.02890,-122.80306,
38.02889,-122.80308,
38.02889,-122.80310,
38.02888,-122.80313,
38.02888,-122.80315,
38.02889,-122.80317,
38.02889,-122.80318,
38.02889,-122.80319,
38.02890,-122.80321,
38.02891,-122.80322,
38.02892,-122.80323,
38.02893,-122.80324,
38.02895,-122.80325,
38.02896,-122.80325,
38.02897,-122.80326,
38.02897,-122.80326,
38.02897,-122.80325,
38.02897,-122.80325,
38.02898,-122.80325,
38.02898,-122.80325,
38.02899,-122.80324,
38.02900,-122.80323,
38.02900,-122.80322,
38.02901,-122.80322,
38.02902,-122.80321,
38.02904,-122.80322,
38.02905,-122.80323,
38.02905,-122.80323,
38.02906,-122.80324,
38.02907,-122.80325,
38.02908,-122.80326,
38.02909,-122.80327,
38.02910,-122.80328,
38.02911,-122.80329,
38.02912,-122.80329,
38.02913,-122.80330,
38.02914,-122.80330,
38.02915,-122.80330,
38.02916,-122.80330,
38.02917,-122.80330,
38.02918,-122.80330,
38.02919,-122.80330,
38.02920,-122.80329,
38.02921,-122.80329,
38.02922,-122.80328,
38.02922,-122.80328,
38.02923,-122.80327,
38.02924,-122.80327,
38.02925,-122.80327,
38.02925,-122.80327,
38.02925,-122.80327,
38.02925,-122.80328,
38.02925,-122.80328,
38.02925,-122.80329,
38.02924,-122.80329,
38.02924,-122.80329,
38.02925,-122.80330,
38.02925,-122.80330,
38.02925,-122.80331,
38.02926,-122.80331,
38.02925,-122.80331,
38.02925,-122.80332,
38.02926,-122.80332,
38.02926,-122.80332,
38.02926,-122.80332,
38.02927,-122.80332,
38.02927,-122.80332,
38.02928,-122.80332,
38.02928,-122.80332,
38.02929,-122.80331,
38.02929,-122.80331,
38.02930,-122.80331,
38.02930,-122.80331,
38.02930,-122.80330,
38.02931,-122.80330,
38.02931,-122.80330,
38.02932,-122.80329,
38.02932,-122.80329,
38.02933,-122.80329,
38.02934,-122.80329,
38.02935,-122.80329,
38.02935,-122.80329,
38.02936,-122.80329,
38.02936,-122.80329,
38.02937,-122.80329,
38.02937,-122.80329,
38.02938,-122.80329,
38.02938,-122.80330,
38.02939,-122.80329,
38.02940,-122.80329,
38.02940,-122.80329,
38.02941,-122.80329,
38.02942,-122.80328,
38.02943,-122.80328,
38.02943,-122.80328,
38.02944,-122.80328,
38.02945,-122.80328,
38.02945,-122.80328,
38.02946,-122.80328,
38.02946,-122.80328,
38.02947,-122.80328,
38.02947,-122.80328,
38.02948,-122.80328,
38.02948,-122.80328,
38.02949,-122.80329,
38.02949,-122.80329,
38.02951,-122.80330,
38.02952,-122.80331,
38.02953,-122.80331,
38.02953,-122.80331,
38.02954,-122.80331,
