lat,lng,field
47.51922,-123.23835,
47.51922,-123.23836,
47.51922,-123.23837,
47.51922,-123.23838,
47.51923,-123.23839,
47.51924,-123.23840,
47.51924,-123.23841,
47.51925,-123.23843,
47.51925,-123.23845,
47.51925,-123.23846,
47.51925,-123.23848,
47.51925,-123.23850,
47.51926,-123.23851,
47.51926,-123.23853,
47.51927,-123.23855,
47.51928,-123.23857,
47.51929,-123.23858,
47.51929,-123.23859,
47.51929,-123.23859,
47.51931,-123.23859,
47.51932,-123.23860,
47.51934,-123.23861,
47.51936,-123.23861,
47.51938,-123.23861,
47.51940,-123.23861,
47.51941,-123.23861,
47.51946,-123.23860,
47.51947,-123.23860,
47.51949,-123.23860,
47.51951,-123.23860,
47.51952,-123.23859,
47.51953,-123.23859,
47.51954,-123.23858,
47.51955,-123.23858,
47.51956,-123.23857,
47.51957,-123.23856,
47.51956,-123.23856,
47.51956,-123.23856,
47.51957,-123.23856,
47.51958,-123.23856,
47.51958,-123.23857,
47.51959,-123.23857,
47.51958,-123.23859,
47.51958,-123.23860,
47.51958,-123.23861,
47.51958,-123.23865,
47.51958,-123.23866,
47.51958,-123.23868,
47.51958,-123.23869,
47.51957,-123.23871,
47.51958,-123.23873,
47.51957,-123.23876,
47.51957,-123.23878,
47.51957,-123.23880,
47.51957,-123.23882,
47.51956,-123.23884,
47.51956,-123.23887,
47.51956,-123.23888,
47.51957,-123.23890,
47.51957,-123.23891,
47.51957,-123.23892,
47.51957,-123.23893,
47.51957,-123.23895,
47.51957,-123.23895,
47.51957,-123.23896,
47.51957,-123.23897,
47.51957,-123.23899,
47.51957,-123.23900,
47.51957,-123.23901,
47.51957,-123.23902,
47.51957,-123.23903,
47.51957,-123.23903,
47.51957,-123.23904,
47.51958,-123.23905,
47.51958,-123.23905,
47.51959,-123.23906,
47.51959,-123.23907,
47.51960,-123.23908,
47.51960,-123.23909,
47.51960,-123.23909,
47.51961,-123.23910,
47.51961,-123.23911,
47.51962,-123.23913,
47.51962,-123.23914,
47.51963,-123.23915,
47.51963,-123.23914,
47.51964,-123.23915,
47.51964,-123.23915,
47.51964,-123.23915,
47.51965,-123.23914,
47.51966,-123.23914,
47.51966,-123.23914,
47.51967,-123.23914,
47.51968,-123.23914,
47.51968,-123.23914,
47.51969,-123.23912,
