lat,lng,field
48.04032,-123.60190,
48.04031,-123.60190,
48.04028,-123.60191,
48.04027,-123.60191,
48.04025,-123.60192,
48.04022,-123.60192,
48.04020,-123.60192,
48.04019,-123.60193,
48.04017,-123.60193,
48.04016,-123.60193,
48.04014,-123.60194,
48.04012,-123.60196,
48.04011,-123.60197,
48.04009,-123.60197,
48.04008,-123.60198,
48.04006,-123.60199,
48.04005,-123.60201,
48.04004,-123.60201,
48.04002,-123.60202,
48.03999,-123.60204,
48.03998,-123.60205,
48.03995,-123.60206,
48.03995,-123.60206,
48.03992,-123.60208,
48.03991,-123.60209,
48.03990,-123.60210,
48.03987,-123.60211,
48.03986,-123.60212,
48.03984,-123.60212,
48.03983,-123.60213,
48.03982,-123.60213,
48.03981,-123.60214,
48.03980,-123.60215,
48.03978,-123.60216,
48.03977,-123.60217,
48.03976,-123.60218,
48.03975,-123.60219,
48.03973,-123.60220,
48.03971,-123.60221,
48.03970,-123.60221,
48.03969,-123.60221,
48.03968,-123.60221,
48.03966,-123.60220,
48.03964,-123.60219,
48.03963,-123.60219,
48.03963,-123.60219,
48.03961,-123.60218,
48.03960,-123.60217,
48.03959,-123.60216,
48.03958,-123.60215,
48.03957,-123.60214,
48.03957,-123.60212,
48.03958,-123.60207,
48.03958,-123.60206,
48.03958,-123.60203,
48.03958,-123.60200,
48.03957,-123.60195,
48.03957,-123.60191,
48.03956,-123.60190,
48.03956,-123.60188,
48.03956,-123.60186,
48.03955,-123.60183,
48.03955,-123.60181,
48.03954,-123.60179,
48.03954,-123.60177,
48.03954,-123.60173,
48.03954,-123.60171,
48.03953,-123.60166,
48.03953,-123.60165,
48.03953,-123.60163,
48.03952,-123.60161,
48.03952,-123.60158,
48.03952,-123.60156,
48.03952,-123.60153,
48.03952,-123.60151,
48.03952,-123.60148,
48.03951,-123.60146,
48.03951,-123.60144,
48.03950,-123.60142,
48.03950,-123.60140,
48.03948,-123.60137,
48.03947,-123.60135,
48.03946,-123.60134,
48.03944,-123.60130,
48.03944,-123.60130,
48.03943,-123.60128,
48.03941,-123.60127,
48.03939,-123.60126,
48.03939,-123.60126,
48.03938,-123.60125,
48.03936,-123.60126,
48.03935,-123.60127,
48.03934,-123.60129,
48.03933,-123.60130,
48.03931,-123.60134,
48.03931,-123.60136,
48.03931,-123.60138,
48.03930,-123.60142,
48.03929,-123.60144,
48.03928,-123.60146,
48.03927,-123.60148,
48.03925,-123.60150,
48.03923,-123.60153,
48.03923,-123.60154,
48.03921,-123.60158,
48.03920,-123.60159,
48.03919,-123.60161,
48.03919,-123.60164,
48.03918,-123.60166,
48.03917,-123.60168,
48.03916,-123.60172,
48.03915,-123.60173,
48.03914,-123.60174,
48.03914,-123.60176,
48.03912,-123.60178,
48.03911,-123.60178,
48.03910,-123.60178,
48.03909,-123.60176,
48.03907,-123.60174,
48.03907,-123.60169,
48.03907,-123.60168,
48.03907,-123.60165,
48.03908,-123.60161,
48.03909,-123.60157,
48.03909,-123.60153,
48.03909,-123.60151,
48.03910,-123.60147,
48.03910,-123.60146,
48.03909,-123.60144,
48.03909,-123.60141,
48.03908,-123.60138,
48.03908,-123.60136,
48.03907,-123.60134,
48.03907,-123.60132,
48.03907,-123.60128,
48.03907,-123.60126,
48.03907,-123.60123,
48.03907,-123.60121,
48.03907,-123.60120,
48.03907,-123.60117,
48.03906,-123.60115,
48.03905,-123.60111,
48.03905,-123.60109,
48.03905,-123.60107,
48.03905,-123.60104,
48.03904,-123.60102,
48.03904,-123.60100,
48.03904,-123.60098,
48.03903,-123.60096,
48.03903,-123.60094,
48.03903,-123.60091,
48.03902,-123.60089,
48.03902,-123.60087,
48.03901,-123.60085,
48.03900,-123.60084,
48.03899,-123.60083,
48.03897,-123.60082,
48.03896,-123.60081,
48.03895,-123.60080,
48.03894,-123.60080,
48.03893,-123.60078,
48.03891,-123.60076,
48.03890,-123.60075,
48.03889,-123.60073,
48.03888,-123.60070,
48.03887,-123.60068,
48.03887,-123.60066,
48.03886,-123.60064,
48.03885,-123.60062,
48.03885,-123.60060,
48.03884,-123.60057,
48.03883,-123.60056,
48.03883,-123.60054,
48.03882,-123.60052,
48.03881,-123.60050,
48.03880,-123.60047,
48.03879,-123.60046,
48.03879,-123.60045,
48.03878,-123.60044,
48.03876,-123.60043,
48.03875,-123.60043,
48.03873,-123.60042,
48.03871,-123.60042,
48.03870,-123.60042,
48.03868,-123.60041,
48.03866,-123.60040,
48.03865,-123.60037,
48.03863,-123.60036,
48.03862,-123.60036,
48.03862,-123.60037,
48.03860,-123.60038,
48.03858,-123.60040,
48.03857,-123.60040,
48.03856,-123.60041,
48.03855,-123.60042,
48.03853,-123.60043,
48.03852,-123.60044,
48.03852,-123.60046,
48.03852,-123.60048,
48.03853,-123.60050,
48.03854,-123.60054,
48.03854,-123.60055,
48.03854,-123.60058,
48.03854,-123.60058,
48.03852,-123.60058,
48.03851,-123.60058,
48.03849,-123.60058,
48.03848,-123.60058,
48.03847,-123.60057,
48.03846,-123.60057,
48.03845,-123.60056,
48.03843,-123.60056,
48.03841,-123.60055,
48.03838,-123.60054,
48.03838,-123.60054,
48.03836,-123.60054,
48.03834,-123.60053,
48.03832,-123.60053,
48.03831,-123.60053,
48.03829,-123.60053,
48.03827,-123.60052,
48.03826,-123.60051,
48.03824,-123.60050,
48.03822,-123.60048,
48.03821,-123.60047,
48.03820,-123.60046,
48.03819,-123.60045,
48.03818,-123.60044,
48.03816,-123.60043,
48.03816,-123.60042,
48.03815,-123.60041,
48.03813,-123.60041,
48.03812,-123.60041,
48.03810,-123.60040,
48.03809,-123.60040,
48.03807,-123.60040,
48.03806,-123.60039,
48.03804,-123.60039,
48.03802,-123.60039,
48.03801,-123.60039,
48.03799,-123.60038,
48.03797,-123.60038,
48.03796,-123.60037,
48.03795,-123.60037,
48.03794,-123.60037,
48.03792,-123.60036,
48.03790,-123.60035,
48.03789,-123.60035,
48.03787,-123.60035,
48.03784,-123.60034,
48.03783,-123.60034,
48.03782,-123.60034,
48.03781,-123.60033,
48.03780,-123.60034,
48.03779,-123.60034,
48.03778,-123.60033,
48.03777,-123.60033,
48.03776,-123.60031,
48.03775,-123.60030,
48.03774,-123.60029,
48.03773,-123.60026,
48.03771,-123.60025,
48.03770,-123.60024,
48.03768,-123.60022,
48.03767,-123.60021,
48.03766,-123.60020,
48.03765,-123.60018,
48.03764,-123.60017,
48.03763,-123.60016,
48.03762,-123.60015,
48.03761,-123.60014,
48.03760,-123.60013,
48.03759,-123.60012,
48.03757,-123.60010,
48.03755,-123.60009,
48.03754,-123.60007,
48.03753,-123.60006,
48.03752,-123.60006,
48.03751,-123.60005,
48.03749,-123.60003,
48.03748,-123.60002,
48.03747,-123.60001,
48.03746,-123.60000,
48.03745,-123.59999,
48.03744,-123.59998,
48.03742,-123.59997,
48.03740,-123.59995,
48.03739,-123.59994,
48.03737,-123.59992,
48.03736,-123.59991,
48.03735,-123.59990,
48.03734,-123.59989,
48.03732,-123.59988,
48.03730,-123.59986,
48.03729,-123.59986,
48.03728,-123.59985,
48.03727,-123.59985,
48.03725,-123.59984,
48.03724,-123.59983,
48.03722,-123.59982,
48.03721,-123.59982,
48.03719,-123.59981,
48.03717,-123.59980,
48.03716,-123.59979,
48.03715,-123.59979,
48.03714,-123.59978,
48.03712,-123.59977,
48.03709,-123.59974,
48.03709,-123.59974,
48.03707,-123.59973,
48.03706,-123.59971,
48.03703,-123.59969,
48.03702,-123.59968,
48.03701,-123.59968,
48.03700,-123.59966,
48.03698,-123.59965,
48.03697,-123.59964,
48.03696,-123.59963,
48.03694,-123.59962,
48.03692,-123.59960,
48.03692,-123.59959,
48.03691,-123.59959,
48.03690,-123.59958,
48.03688,-123.59957,
48.03686,-123.59956,
48.03685,-123.59956,
48.03684,-123.59955,
48.03682,-123.59954,
48.03681,-123.59952,
48.03680,-123.59951,
48.03679,-123.59949,
48.03679,-123.59947,
48.03677,-123.59945,
48.03677,-123.59943,
